"grid","weight","RawBasis1","RawBasis2","RawBasis3","RawBasis4","RawBasis5","RawBasis6","RawBasis7","Basis1","Basis2","Basis3","Basis4","Basis5","Basis6","Basis7"
0.0224828934506354,0.000977517106549365,0.753741003984921,0.234672967945621,0.0114648049849143,0.000121223084543399,0,0,0,-3.98831579313031,-1.107915315805,-0.493362478324757,-0.257916758224348,-0.172518263139267,-0.107397263236894,-0.0532404469323352
0.0234604105571848,0.000977517106549365,0.744067441442349,0.243342972823367,0.0124518535142854,0.000137732219999009,0,0,0,-3.93712948104114,-1.03666808315546,-0.446908111435346,-0.230307928498771,-0.153346810635814,-0.0952829257844996,-0.0472069138351661
0.0244379276637341,0.000977517106549365,0.734477002446612,0.251890444446796,0.0134768770405118,0.000155676066079609,0,0,0,-3.88638300565035,-0.966267555576423,-0.401246956388288,-0.203219003714834,-0.134545605616407,-0.0834048161474768,-0.041291383217964
0.0254154447702835,0.000977517106549365,0.724969328320055,0.260316010501809,0.0145395467757418,0.000175114402394574,0,0,0,-3.83607446906496,-0.896709596459671,-0.356374468548433,-0.176646641185513,-0.116112201258534,-0.0717613572102906,-0.0354930648287518
0.0263929618768328,0.000977517106549365,0.71554406038502,0.268620298674303,0.0156395339321238,0.000196107008553277,0,0,0,-3.78620197339198,-0.827990069196982,-0.312286103280627,-0.150587498223781,-0.098044150739684,-0.0603509718574058,-0.0298111684155522
0.0273704789833822,0.000977517106549365,0.706200839963852,0.276803936650177,0.0167765097218064,0.000218713664165093,0,0,0,-3.73676362073844,-0.760104837180139,-0.268977315949719,-0.125038232142616,-0.0803390072373443,-0.0491720829732875,-0.0242449037263882
0.0283479960899316,0.000977517106549365,0.696939308378894,0.284867552115329,0.0179501453569379,0.000242994148839398,0,0,0,-3.68775751321135,-0.693049763800918,-0.226443561920555,-0.0999955002549899,-0.0629943239290026,-0.0382231134424006,-0.0187934805092826
0.0293255131964809,0.000977517106549365,0.68775910695249,0.292811772755657,0.0191601120496669,0.000269008242185565,0,0,0,-3.63918175291773,-0.6268207124511,-0.184680296557984,-0.0754559598738798,-0.046007653992147,-0.02750248614921,-0.0134561085122583
0.0303030303030303,0.000977517106549365,0.678659877006984,0.300637226257061,0.0204060810121416,0.000296815723812969,0,0,0,-3.5910344419646,-0.561413546522464,-0.143682975226854,-0.0514162683122603,-0.0293765506042652,-0.0170086239781807,-0.00823199748333809
0.0312805474095797,0.000977517106549365,0.66964125986472,0.308344540305438,0.0216877234565107,0.000326476373330985,0,0,0,-3.54331368245898,-0.496824129406791,-0.103447053292012,-0.027873082883107,-0.0130985669428455,-0.00673994981377784,-0.00312035717054498
0.032258064516129,0.000977517106549365,0.660702896848041,0.315934342586687,0.0230047105949224,0.000358049970348987,0,0,0,-3.49601757650789,-0.43304832449586,-0.0639679861183067,-0.0048230608993946,0.00282874381462457,0.00330511345953386,0.00187960267809828
0.0332355816226784,0.000977517106549365,0.651844429279292,0.323407260786707,0.0243567136395253,0.00039159629447635,0,0,0,-3.44914422621835,-0.37008199518145,-0.0252412290705847,0.0177371403259017,0.0184078284906571,0.0131281429572894,0.00676867231456881
0.0342130987292278,0.000977517106549365,0.643065498480815,0.330763922591395,0.0257434038024678,0.000427175125322448,0,0,0,-3.40269173369737,-0.307921004855341,0.0127377624863055,0.0398108634798065,0.033641133907764,0.0227307157950237,0.0115476419908437
0.0351906158357771,0.000977517106549365,0.634365745774955,0.33800495568665,0.0271644522958983,0.000464846242496656,0,0,0,-3.35665820105198,-0.246561216909313,0.0499735331875166,0.0614014512493448,0.0485311068884576,0.0321144090882719,0.0162173019589001
0.0361681329423265,0.000977517106549365,0.625744812484055,0.345130987758372,0.0286195303319654,0.000504669425608349,0,0,0,-3.31104173038919,-0.185998494735144,0.0864706276682009,0.0825122463215419,0.0630801942552501,0.0412807999525692,0.0207784424707153
0.0371456500488759,0.000977517106549365,0.617202339930459,0.352142646492457,0.0301083091228173,0.000546704454266901,0,0,0,-3.26584042381602,-0.126228701724615,0.12223359056351,0.103146591383422,0.0772908428306532,0.0502314655034503,0.0252318537782661
0.0381231671554252,0.000977517106549365,0.608737969436511,0.359040559574805,0.0316304598806025,0.000591011108081686,0,0,0,-3.2210523834395,-0.0672477012695058,0.157266966508597,0.12330782912201,0.0911654994371793,0.0589679828564504,0.0295783261335299
