"grid","weight","RawBasis1","RawBasis2","RawBasis3","Basis1","Basis2","Basis3"
0.312805474095797,0.000977517106549365,0.272214537330405,0.426311523039698,-0.243398135360092,0.863473836040455,-0.67647138185527,-0.775177701834577
0.313782991202346,0.000977517106549365,0.273897845968197,0.425898747970161,-0.242739165642807,0.868813348694587,-0.672491172014269,-0.774485823855287
0.314760508308895,0.000977517106549365,0.275575630893992,0.42548694400696,-0.242078444672921,0.874135339945072,-0.668522996564856,-0.773784316120142
0.315738025415445,0.000977517106549365,0.277247874899965,0.42507611417535,-0.241415966994817,0.879439755208097,-0.664566892997347,-0.773073148629901
0.316715542521994,0.000977517106549365,0.278914560778289,0.424666261500583,-0.240751727152881,0.884726539899852,-0.660622898802059,-0.772352291385326
0.317693059628543,0.000977517106549365,0.28057567132114,0.424257389007913,-0.240085719691496,0.889995639436522,-0.656691051469307,-0.771621714387177
0.318670576735093,0.000977517106549365,0.282231189320692,0.423849499722593,-0.239417939155047,0.895246999234298,-0.65277138848941,-0.770881387636214
0.319648093841642,0.000977517106549365,0.283881097569119,0.423442596669877,-0.238748380087919,0.900480564709367,-0.648863947352682,-0.770131281133199
0.320625610948192,0.000977517106549365,0.285525378858596,0.423036682875018,-0.238077037034495,0.905696281277916,-0.644968765549441,-0.769371364878891
0.321603128054741,0.000977517106549365,0.287164015981297,0.42263176136327,-0.237403904539161,0.910894094356134,-0.641085880570003,-0.768601608874051
0.32258064516129,0.000977517106549365,0.288796991729397,0.422227835159885,-0.2367289771463,0.916073949360208,-0.637215329904684,-0.767821983119441
0.32355816226784,0.000977517106549365,0.29042428889507,0.421824907290118,-0.236052249400298,0.921235791706328,-0.633357151043802,-0.76703245761582
0.324535679374389,0.000977517106549365,0.29204589027049,0.421422980779221,-0.235373715845538,0.92637956681068,-0.629511381477672,-0.766233002363948
0.325513196480938,0.000977517106549365,0.293661778647833,0.421022058652448,-0.234693371026405,0.931505220089453,-0.625678058696611,-0.765423587364588
0.326490713587488,0.000977517106549365,0.295271936819272,0.420622143935053,-0.234011209487283,0.936612696958835,-0.621857220190935,-0.764604182618498
0.327468230694037,0.000977517106549365,0.296876347576983,0.420223239652289,-0.233327225772558,0.941701942835014,-0.618048903450961,-0.763774758126441
0.328445747800586,0.000977517106549365,0.298474993713138,0.419825348829408,-0.232641414426612,0.946772903134178,-0.614253145967005,-0.762935283889175
0.329423264907136,0.000977517106549365,0.300067858019914,0.419428474491666,-0.231953769993831,0.951825523272514,-0.610469985229385,-0.762085729907463
0.330400782013685,0.000977517106549365,0.301654923289484,0.419032619664314,-0.231264287018599,0.956859748666212,-0.606699458728415,-0.761226066182064
0.331378299120235,0.000977517106549365,0.303236172314023,0.418637787372606,-0.230572960045301,0.961875524731458,-0.602941603954413,-0.760356262713738
0.332355816226784,0.000977517106549365,0.304811587885706,0.418243980641796,-0.22987978361832,0.966872796884442,-0.599196458397696,-0.759476289503248
0.333333333333333,0.000977517106549365,0.306381152796706,0.417851202497138,-0.229184752282042,0.97185151054135,-0.595464059548579,-0.758586116551353
0.334310850439883,0.000977517106549365,0.307944849839199,0.417459455963883,-0.228487860580851,0.976811611118371,-0.591744444897379,-0.757685713858813
0.335288367546432,0.000977517106549365,0.309502661805358,0.417068744067287,-0.227789103059131,0.981753044031693,-0.588037651934413,-0.75677505142639
0.336265884652981,0.000977517106549365,0.311054571487358,0.416679069832602,-0.227088474261266,0.986675754697504,-0.584343718149997,-0.755854099254843
0.337243401759531,0.000977517106549365,0.312600561677374,0.416290436285081,-0.226385968731641,0.991579688531992,-0.580662681034448,-0.754922827344935
0.33822091886608,0.000977517106549365,0.314140615167581,0.415902846449979,-0.225681581014641,0.996464790951346,-0.576994578078081,-0.753981205697424
0.33919843597263,0.000977517106549365,0.315674714750151,0.415516303352548,-0.224975305654649,1.00133100737175,-0.573339446771214,-0.753029204313071
0.340175953079179,0.000977517106549365,0.317202843217261,0.415130810018041,-0.224267137196051,1.0061782832094,-0.569697324604164,-0.752066793192638
0.341153470185728,0.000977517106549365,0.318724983361085,0.414746369471713,-0.22355707018323,1.01100656388048,-0.566068249067245,-0.751093942336885
0.342130987292278,0.000977517106549365,0.320241117973796,0.414362984738817,-0.222845099160572,1.01581579480117,-0.562452257650776,-0.750110621746572
0.343108504398827,0.000977517106549365,0.32175122984757,0.413980658844605,-0.22213121867246,1.02060592138767,-0.558849387845072,-0.74911680142246
0.344086021505376,0.000977517106549365,0.323255301774581,0.413599394814332,-0.221415423263279,1.02537688905616,-0.555259677140449,-0.74811245136531
0.345063538611926,0.000977517106549365,0.324753316547003,0.41321919567325,-0.220697707477413,1.03012864322283,-0.551683163027226,-0.747097541575881
0.346041055718475,0.000977517106549365,0.326245256957011,0.412840064446614,-0.219978065859247,1.03486112930387,-0.548119882995717,-0.746072042054935
0.347018572825024,0.000977517106549365,0.327731105796779,0.412462004159676,-0.219256492953165,1.03957429271547,-0.544569874536239,-0.745035922803232
0.347996089931574,0.000977517106549365,0.329210845858482,0.41208501783769,-0.218532983303552,1.04426807887382,-0.54103317513911,-0.743989153821534
0.348973607038123,0.000977517106549365,0.330684459934295,0.411709108505909,-0.217807531454791,1.04894243319509,-0.537509822294644,-0.742931705110599
0.349951124144673,0.000977517106549365,0.332151930816391,0.411334279189587,-0.217080131951269,1.05359730109549,-0.533999853493159,-0.74186354667119
0.350928641251222,0.000977517106549365,0.333613241296945,0.410960532913977,-0.216350779337368,1.0582326279912,-0.530503306224972,-0.740784648504066
0.351906158357771,0.000977517106549365,0.335068374168132,0.410587872704332,-0.215619468157473,1.06284835929841,-0.527020217980398,-0.739694980609988
0.352883675464321,0.000977517106549365,0.336517312222126,0.410216301585906,-0.214886192955969,1.0674444404333,-0.523550626249754,-0.738594512989716
0.35386119257087,0.000977517106549365,0.337960038251101,0.409845822583953,-0.21415094827724,1.07202081681206,-0.520094568523357,-0.737483215644012
0.354838709677419,0.000977517106549365,0.339396535047233,0.409476438723725,-0.21341372866567,1.07657743385088,-0.516652082291523,-0.736361058573636
